,Smiles_Solute,Smiles_Solvent,Smiles_Merged,LogS,Source
5867,CN(C)CCn1[nH]nnc1=S,CCC(C)O,CCC1(C)~N(C)(C)CCn2[nH]nnc2(=S)~O1,-4.500450374094851,
5868,CN(C)Cc1c[nH]c2ccccc12,C1CCCCC1,CN(C)Cc1c[nH]2~C3(~c24ccccc14)CCCCC3,-3.4933596944334977,
5869,CN(C)Cc1c[nH]c2ccccc12,CCC(C)O,CCC1(C)~[nH]2cc(CN(C)C)c3ccccc32~O1,-3.4672456210075024,
5870,CN(C)Cc1c[nH]c2ccccc12,CCCC(C)O,CCCC1(C)~[nH]2cc(CN(C)C)c3ccccc32~O1,-3.243363891754152,
5871,CN(C)Cc1c[nH]c2ccccc12,CCCCCCCCO,CCCCCCCC1~[nH]2cc(CN(C)C)c3ccccc32~O1,-1.955460239607589,
5872,CN(C)Cc1c[nH]c2ccccc12,CCCCCO,CCCCC1~[nH]2cc(CN(C)C)c3ccccc32~O1,-3.1972262747080245,
5873,CN(C)Cc1c[nH]c2ccccc12,CCCCOC(C)=O,CCCCO1~c23ccccc2c(CN(C)C)c[nH]3~C1(C)=O,-3.378823718224965,
5874,CN(C)Cc1c[nH]c2ccccc12,COC(C)(C)C,CN(C)Cc1c[nH]2~C(C)(C)(C)O(C)~c23ccccc13,-3.6101254416090143,
5875,CN(C)Cc1c[nH]c2ccccc12,COC(C)=O,CN(C)Cc1c[nH]2~C(C)(=O)O(C)~c23ccccc13,-2.8728952016351923,
5876,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,C1CCCCC1,CN(C)[C@@H]1C(=O)C2=C(O~C3(~C2(N)=O)CCCCC3)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,-5.11679296664761,
5877,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,CC(C)CO,CC(C)C1~OC2=C(C(=O)[C@@H](N(C)C)[C@@H]3C[C@@H]4Cc5cccc(O)c5C(O)=C4C(=O)[C@]23O)C(N)(=O)~O1,-4.424927674286188,
5878,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,CCCCCC,CCCC1~OC2=C(C(=O)[C@@H](N(C)C)[C@@H]3C[C@@H]4Cc5cccc(O)c5C(O)=C4C(=O)[C@]23O)C(N)(=O)~CC1,-4.438779321066057,
5879,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,CCCCCCCCO,CCCCCCCC1~OC2=C(C(=O)[C@@H](N(C)C)[C@@H]3C[C@@H]4Cc5cccc(O)c5C(O)=C4C(=O)[C@]23O)C(N)(=O)~O1,-4.499900808084277,
5880,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,CC(C)(C)O,CN12~C(C)(C)(C)O~C1(=O)CN=C(c1ccccc1)c1cc(Cl)ccc12,-2.19777376230893,
5881,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,CC(O)CO,CC1(O)~N2(C)c3ccc(Cl)cc3C(c3ccccc3)=NCC2(=O)~OC1,-2.69698763829384,
5882,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,CN1CCCC1=O,CN12~C3(=O)CN=C(c4ccccc4)c4cc(Cl)ccc4N3(C)~C1(=O)CCC2,-1.1112489395628735,
5883,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,CC(O)CO,CN1C2=C(O~C(C)(O)CO~C2(=O)Nc2ccccn2)c2sccc2S1(=O)=O,-3.712198270069774,
5884,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,CCC(C)O,CCC1(C)~OC2=C(N(C)S(=O)(=O)c3ccsc32)C(=O)(Nc2ccccn2)~O1,-4.211124884224583,
5885,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,CCOCCOCCO,CCOCC1~OC2=C(N(C)S(=O)(=O)c3ccsc32)C(=O)(Nc2ccccn2)~OCCO1,-2.7375489102695707,
5886,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,OCCO,CN1C2=C(O~C(CO)O~C2(=O)Nc2ccccn2)c2sccc2S1(=O)=O,-3.6716203965612624,
5887,CN1CC(=O)N2C(CC3c4ccccc4NC3C2C2CCC3OCOC3C2)C1=O,CC(O)CO,CN1CC(=O)N2C(C3CCC4OCOC4C3)C3C4CC2C1(=O)~OCC(C)(O)~N3c1ccccc14,-3.3872161432802645,
5888,CN1CC(=O)N2C(CC3c4ccccc4NC3C2C2CCC3OCOC3C2)C1=O,CCOCCOCCO,CCOCC1~N2c3ccccc3C3CC4N(C(=O)CN(C)C4(=O)~OCCO1)C(C1CCC4OCOC4C1)C32,-2.057495893831919,
5889,CN1CC(O)c2cc(N=NC(N)=O)c(O)cc21,CS(C)=O,CN1CC(O)c2cc3c(cc21)O~S(C)(C)=O~C(N)(=O)N=N3,-2.208028798979232,
5890,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,C1CCOC1,CN1CCN2(~C3CCCO3~C23=Nc2cc(Cl)ccc2Nc2ccccc23)CC1,-1.2051635421854383,
5891,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CC(C)CCO,CC(C)CC1~N2(CCN(C)CC2)C2(~O1)=Nc1cc(Cl)ccc1Nc1ccccc12,-2.0809742354126395,
5892,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CC(C)CO,CC(C)C1~N2(CCN(C)CC2)C2(~O1)=Nc1cc(Cl)ccc1Nc1ccccc12,-2.1767866867173327,
5893,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CCC(C)=O,CCC1(C)~N2(CCN(C)CC2)C2(~O=1)=Nc1cc(Cl)ccc1Nc1ccccc12,-1.6651443103827084,
5894,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CCC(C)O,CCC1(C)~N2(CCN(C)CC2)C2(~O1)=Nc1cc(Cl)ccc1Nc1ccccc12,-2.33771448427787,
5895,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CCCCCO,CCCCC1~N2(CCN(C)CC2)C2(~O1)=Nc1cc(Cl)ccc1Nc1ccccc12,-2.132650382811208,
5896,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CCCCCOC(C)=O,CCCCCO1~C2(=Nc3cc(Cl)ccc3Nc3ccccc32)N2(~C1(C)=O)CCN(C)CC2,-1.882397308309916,
5897,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CCCCOC(C)=O,CCCCO1~C2(=Nc3cc(Cl)ccc3Nc3ccccc32)N2(~C1(C)=O)CCN(C)CC2,-1.917933065714887,
5898,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CCCOC(C)=O,CCCO1~C2(=Nc3cc(Cl)ccc3Nc3ccccc32)N2(~C1(C)=O)CCN(C)CC2,-1.9415739755429944,
5899,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CCCOCCO,CCCOC1~N2(CCN(C)CC2)C2(~OC1)=Nc1cc(Cl)ccc1Nc1ccccc12,-1.3772680348352808,
5900,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CCOC=O,CCO1~C2(=Nc3cc(Cl)ccc3Nc3ccccc32)N2(~C1=O)CCN(C)CC2,-1.4944430613361783,
5901,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CCOCCO,CCOC1~N2(CCN(C)CC2)C2(~OC1)=Nc1cc(Cl)ccc1Nc1ccccc12,-1.4458744184869874,
5902,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,COCCO,COC1~N2(CCN(C)CC2)C2(~OC1)=Nc1cc(Cl)ccc1Nc1ccccc12,-1.4871822414351268,
5903,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,ClC(Cl)Cl,CN1CCN2(~C(Cl)(Cl)Cl~C23=Nc2cc(Cl)ccc2Nc2ccccc23)CC1,-1.2043980201058202,
5904,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,C1CCOC1,CN1CCN(c2c(F)cc3c(=O)c(C4(=O)~O5CCCC5~O4)cn4c3c2OCN4C)CC1,-3.364616795952501,
5905,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,CCC(C)(C)O,CCC1(C)(C)~OC(=O)(c2cn3c4c(c(N5CCN(C)CC5)c(F)cc4c2=O)OCN3C)~O1,-4.104577453960592,
5906,CN1COCN(Cc2cnc(Cl)s2)/C1=N/[N+](=O)[O-],CN1CCCC1=O,CN1CO2~C3(=O)CCCN3(C)~C1(=N[N+](=O)[O-])N(Cc1cnc(Cl)s1)C2,-1.087087448823903,
5907,CN1COCN(Cc2cnc(Cl)s2)/C1=N/[N+](=O)[O-],COC(C)=O,CN1CO2~C(C)(=O)O(C)~C1(=N[N+](=O)[O-])N(Cc1cnc(Cl)s1)C2,-2.54821356447571,
5908,CN1COCN(Cc2cnc(Cl)s2)/C1=N/[N+](=O)[O-],ClCCl,CN1CO2~C(Cl)Cl~C1(=N[N+](=O)[O-])N(Cc1cnc(Cl)s1)C2,-1.899629454882437,
5909,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],CC(=O)N(C)C,CN1CO2~C(C)(=O)N(C)(C)~C1(=N[N+](=O)[O-])N(Cc1cnc(Cl)s1)C2,-1.167938385409273,
5910,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],CC(=O)O,CN1CO2~C(C)(=O)O~C1(=N[N+](=O)[O-])N(Cc1cnc(Cl)s1)C2,-1.8853890157678268,
5911,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],CCC(=O)O,CCC1(=O)~O2CN(C)C(=N[N+](=O)[O-])(~O1)N(Cc1cnc(Cl)s1)C2,-3.114186625339511,
5912,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],CCOCCO,CCOC1~O2CN(C)C(=N[N+](=O)[O-])(~OC1)N(Cc1cnc(Cl)s1)C2,-2.496754228534887,
5913,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],COCCO,COC1~O2CN(C)C(=N[N+](=O)[O-])(~OC1)N(Cc1cnc(Cl)s1)C2,-2.13864483980674,
5914,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],CS(C)=O,CN1CO2~S(C)(C)=O~C1(=N[N+](=O)[O-])N(Cc1cnc(Cl)s1)C2,-1.161654731224009,
5915,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,C1CCCCC1,CN1c2ccccc2C2(=O)~C3(~[nH]4c5c(c6ccccc64)CCN2C51)CCCCC3,-5.774690718274137,
5916,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,CCCCC,CCC1~[nH]2c3c(c4ccccc42)CCN2C3N(C)c3ccccc3C2(=O)~CC1,-5.798602875679548,
5917,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,CCCCCC,CCCC1~[nH]2c3c(c4ccccc42)CCN2C3N(C)c3ccccc3C2(=O)~CC1,-5.978810700930062,
5918,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,CCOCC,CCO1~C2(=O)c3ccccc3N(C)C3c4c(c5ccccc5[nH]4~C1C)CCN32,-4.391473966422806,
5919,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,ClC(Cl)Cl,CN1c2ccccc2C2(=O)~ClC(Cl)(Cl)~[nH]3c4c(c5ccccc53)CCN2C41,-3.1655792963184672,
5920,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,ClCCl,CN1c2ccccc2C2(=O)~ClC(Cl)~[nH]3c4c(c5ccccc53)CCN2C41,-3.4762535331884354,
5921,CNC(=O)c1cc(Oc2ccc(N)cc2)ccn1,C1CCOC1,CNC1(=O)~O2CCCC2~O(c2ccc(N)cc2)c2ccnc1c2,-1.0367790134770116,
5922,CNC(=O)c1cc(Oc2ccc(N)cc2)ccn1,ClCCl,CNC1(=O)~ClC(Cl)~O(c2ccc(N)cc2)c2ccnc1c2,-2.291579099865287,
5923,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CC(C)CO,CNC(=O)c1cc(O2~C(C(C)C)O~C(F)(F)(F)c3cc(ccc3Cl)NC(=O)Nc3ccc2cc3)ccn1,-3.59773861754532,
5924,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CCCCCO,CCCCC1~O(c2ccnc(C(=O)NC)c2)c2ccc(cc2)NC(=O)Nc2ccc(Cl)c(c2)C(F)(F)(F)~O1,-3.2222832613903742,
5925,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,CC(C)CO,CNC(=O)c1cc(O2~C(C(C)C)O~C(F)(F)(F)c3cc(ccc3Cl)NC(=O)Nc3ccc2cc3)ccn1.Cc1ccc(S(=O)(=O)O)cc1,-4.209011524911184,
5926,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,CCCCCO,CCCCC1~O(c2ccnc(C(=O)NC)c2)c2ccc(cc2)NC(=O)Nc2ccc(Cl)c(c2)C(F)(F)(F)~O1.Cc1ccc(S(=O)(=O)O)cc1,-4.238072161579471,
5927,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,CC(C)CCO,CNCCC(c1ccccc1)O1~C(CC(C)C)O~C(F)(F)(F)c2ccc1cc2.Cl,-2.4050552633049165,
5928,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,CC(C)CO,CNCCC(c1ccccc1)O1~C(C(C)C)O~C(F)(F)(F)c2ccc1cc2.Cl,-2.7361273231347765,
5929,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,CCC(C)=O,CCC1(C)~O(C(CCNC)c2ccccc2)c2ccc(cc2)C(F)(F)(F)~O=1.Cl,-2.9377941911802874,
5930,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,CCC(C)O,CCC1(C)~O(C(CCNC)c2ccccc2)c2ccc(cc2)C(F)(F)(F)~O1.Cl,-2.8121973612815805,
5931,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,CCCCCO,CCCCC1~O(C(CCNC)c2ccccc2)c2ccc(cc2)C(F)(F)(F)~O1.Cl,-2.335264031481295,
5932,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,O=C1CCCCC1,CNCCC(c1ccccc1)O1~C2(=O~C(F)(F)(F)c3ccc1cc3)CCCCC2.Cl,-2.599289363226769,
5933,CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,CC(C)CO,COC1(=O)~OC(C(C)C)~O(C)C=C1c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,-3.3555614105321614,
5934,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1.[Na+],CS(C)=O,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C([O-])=O~S(C)(C)=O~[Na+])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,-1.1321319909856804,
5935,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1.[Na+],NC=O,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C([O-])=O~C(=O)N~[Na+])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,-1.3160258952736397,
5936,CO/N=C(\C(=O)O)c1csc(N)n1,OCCO,CO/N=C(/c1csc(N)n1)C1(=O)~OC(CO)~O1,-2.8877302315827293,
5937,CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,C1CCOC1,CO1~C2CCCO2~C(=O)(Sc2nc3ccccc3s2)C(c2csc(N)n2)=N1,-1.6142150411566645,
5938,CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,CC(C)CCO,CC(C)CC1~O(C)N=C(c2csc(N)n2)C(=O)(Sc2nc3ccccc3s2)~O1,-3.738023808602188,
5939,CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,CC(C)CO,CC(C)C1~O(C)N=C(c2csc(N)n2)C(=O)(Sc2nc3ccccc3s2)~O1,-3.829151796356691,
5940,CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,CCCCCO,CCCCC1~O(C)N=C(c2csc(N)n2)C(=O)(Sc2nc3ccccc3s2)~O1,-3.5476001540885584,
5941,CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,ClCCCl,CO1~C(CCl)Cl~C(=O)(Sc2nc3ccccc3s2)C(c2csc(N)n2)=N1,-3.446116973356126,
5942,CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,ClCCl,CO1~C(Cl)Cl~C(=O)(Sc2nc3ccccc3s2)C(c2csc(N)n2)=N1,-3.142969201727376,
5943,COC(=O)/C=C(\C)N[C@@H](C(=O)[O-])c1ccc(O)cc1.[K+],CCC(C)O,CCC(C)(~O=C([O-])[C@H](N/C(C)=C/C(=O)OC)c1ccc(O)cc1)O~[K+],-4.454692883534176,
5944,COC(=O)/C=C(\C)N[C@@H](C(=O)[O-])c1ccc(O)cc1.[K+],CCCC(C)O,CCCC(C)(~O=C([O-])[C@H](N/C(C)=C/C(=O)OC)c1ccc(O)cc1)O~[K+],-4.206209615309182,
5945,COC(=O)/C=C(\C)N[C@@H](C(=O)[O-])c1ccc(O)cc1.[K+],CCCCCO,CCCCC(~O=C([O-])[C@H](N/C(C)=C/C(=O)OC)c1ccc(O)cc1)O~[K+],-4.071604147743286,
5946,COC(=O)/C=C/c1cc(OC)c(O)c(OC)c1,CC(C)(C)O,COc1cc2cc(OC)c1O~C(C)(C)(C)O~C(=O)(OC)/C=C/2,-1.7351821769904636,
5947,COC(=O)/C=C/c1cc(OC)c(O)c(OC)c1,CCC(C)(C)O,CCC1(C)(C)~Oc2c(OC)cc(cc2OC)/C=C/C(=O)(OC)~O1,-1.578396073130169,
5948,COC(=O)/C=C/c1cc(OC)c(O)c(OC)c1,CCCCCC,CCCC1~Oc2c(OC)cc(cc2OC)/C=C/C(=O)(OC)~CC1,-3.5346171485515816,
5949,COC(=O)/C=C/c1ccc(O)c(OC)c1,CC(C)(C)O,COc1cc2ccc1O~C(C)(C)(C)O~C(=O)(OC)/C=C/2,-0.7396900542050799,
5950,COC(=O)/C=C/c1ccc(O)c(OC)c1,CCC(C)(C)O,CCC1(C)(C)~Oc2ccc(cc2OC)/C=C/C(=O)(OC)~O1,-0.6669559701765129,
5951,COC(=O)/C=C/c1ccc(O)c(OC)c1,CCCCCC,CCCC1~Oc2ccc(cc2OC)/C=C/C(=O)(OC)~CC1,-2.9507819773298185,
5952,COC(=O)/C=C/c1ccc(O)cc1,CC(C)(C)O,COC1(=O)~OC(C)(C)(C)~Oc2ccc(cc2)/C=C/1,-1.010105436281227,
5953,COC(=O)/C=C/c1ccc(O)cc1,CCC(C)(C)O,CCC1(C)(C)~Oc2ccc(cc2)/C=C/C(=O)(OC)~O1,-0.9370421659154896,
5954,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,C1CCOC1,COC(=O)C(C)(C)N=NC(C)(C)C1(=O)~O2CCCC2~O1C,-0.4870489200275094,
5955,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,CCOCC,CCO1~C(=O)(C(C)(C)N=NC(C)(C)C(=O)OC)O(C)~C1C,-0.571379327328061,
5956,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,ClC(Cl)(Cl)Cl,COC(=O)C(C)(C)N=NC(C)(C)C1(=O)~ClC(Cl)(Cl)(Cl)~O1C,-0.5030703519267851,
5957,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,ClCCl,COC(=O)C(C)(C)N=NC(C)(C)C1(=O)~ClC(Cl)~O1C,-0.384365531122584,
5958,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],C1CCCCC1,CC1=C2C(=O)O(C)~C3(~C(=O)(OCC(C)C)C(=C(C)N1)C2c1ccccc1[N+](=O)[O-])CCCCC3,-4.2441251443275085,
5959,COC(=O)C1CC(=O)C(C(=O)OC)CC1=O,C1CCOC1,COC(=O)C1CC(=O)C(C2(=O)~O3CCCC3~O2C)CC1=O,-2.3242216583259148,
5960,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,C1CCCCC1,CON1c2ccccc2CO(c2ccn(-c3ccc(Cl)cc3)n2)~C2(~C1(=O)OC)CCCCC2,-3.025764722556973,
5961,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,CC(C)CO,CON1c2ccccc2CO(c2ccn(-c3ccc(Cl)cc3)n2)~C(C(C)C)O~C1(=O)OC,-2.5476001540885584,
5962,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,CC(C)CO,CC(C)C1~O(C)C(=O)(Nc2nc3ccc(C(=O)c4ccc(F)cc4)cc3[nH]2)~O1,-4.919734372660155,
5963,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,CCC(C)=O,CCC1(C)~O(C)C(=O)(Nc2nc3ccc(C(=O)c4ccc(F)cc4)cc3[nH]2)~O=1,-3.6350739662100247,
5964,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,CN1CCCC1=O,CO1~C2(=O)CCCN2(C)~C1(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,-3.107738393084465,
5965,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,CS(C)=O,CO1~S(C)(C)=O~C1(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,-2.719649306953994,
5966,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,OCCO,CO1~C(CO)O~C1(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,-3.894830572000669,
5967,COC(=O)[C@@H](N)CS.Cl,CC(C)CO,CC(C)C1~O(C)C(=O)([C@@H](N)CS)~O1.Cl,-2.4056074496245734,
5968,COC(=O)[C@@H](N)CS.Cl,CCC(C)=O,CCC1(C)~O(C)C(=O)([C@@H](N)CS)~O=1.Cl,-3.1870866433571443,
5969,COC(=O)[C@@H](N)CS.Cl,CCC(C)O,CCC1(C)~O(C)C(=O)([C@@H](N)CS)~O1.Cl,-2.598599459218456,
5970,COC(=O)[C@@H](N)CS.Cl,CCCCCO,CCCCC1~O(C)C(=O)([C@@H](N)CS)~O1.Cl,-2.408935392973501,
5971,COC(=O)[C@@H](N)CS.Cl,ClCCl,CO1~C(Cl)Cl~C1(=O)[C@@H](N)CS.Cl,-4.301029995663981,
5972,COC(=O)[C@H](N)c1ccc(O)cc1,CC(=O)OC(C)C,COC1(=O)~O(C(C)C)C(C)(=O)~Oc2ccc(cc2)[C@H]1N,-4.329754146925876,
5973,COC(=O)[C@H](N)c1ccc(O)cc1,CCCCCO,CCCCC1~Oc2ccc(cc2)[C@@H](N)C(=O)(OC)~O1,-4.158640529545145,
5974,COC(=O)[C@H](N)c1ccc(O)cc1,CCCCOC(C)=O,CCCCO1~C(=O)(OC)[C@H](N)c2ccc(cc2)O~C1(C)=O,-4.246416941107094,
5975,COC(=O)[C@H](N)c1ccc(O)cc1,CCCOC(C)=O,CCCO1~C(=O)(OC)[C@H](N)c2ccc(cc2)O~C1(C)=O,-4.158015195409886,
5976,COC(=O)[C@H](N)c1ccc(O)cc1,COC(C)=O,COC1(=O)~O(C)C(C)(=O)~Oc2ccc(cc2)[C@H]1N,-3.380176499542722,
5977,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,CCC(C)O,CCC(C)(O~S(=O)(=O)(O)O)~O(C)C(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,-2.423773862550395,
5978,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,CCCCCO,CCCCC(O~S(=O)(=O)(O)O)~O(C)C(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,-2.9931062920520994,
5979,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,COC(C)(C)C,CO(C(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1)~C(C)(C)(C)O(C)~S(=O)(=O)(O)O,-4.207608310501746,
5980,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,COC(C)=O,CO(C(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1)~C(C)(=O)O(C)~S(=O)(=O)(O)O,-3.0181813928293364,
5981,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,CC(O)CO,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc6ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)(c2cc(OC)c(OC)c(OC)c2)~OCC(C)(O)~O6C)[C@@H]1OC,-4.540607512240769,
5982,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,CCOCCOCCO,CCOCC1~O(C)c2ccc3c4c([nH]c3c2)[C@H]2C[C@H]3[C@H](C[C@@H](OC(=O)(c5cc(OC)c(OC)c(OC)c5)~OCCO1)[C@H](OC)[C@H]3C(=O)OC)CN2CC4,-3.114073660198569,
5983,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,OCCO,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc6ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)(c2cc(OC)c(OC)c(OC)c2)~OC(CO)~O6C)[C@@H]1OC,-4.275724130399211,
5984,COC(=O)c1c(C)cc(O)c(C)c1O,C1CCOC1,COC1(=O)~O2CCCC2~Oc2cc(C)c1c(O)c2C,-0.5725138909042145,
5985,COC(=O)c1c(C)cc(O)c(C)c1O,CC(C)CCO,COC1(=O)~OC(CC(C)C)~Oc2cc(C)c1c(O)c2C,-1.1586405295451452,
5986,COC(=O)c1c(C)cc(O)c(C)c1O,CCCCCO,CCCCC1~Oc2cc(C)c(c(O)c2C)C(=O)(OC)~O1,-1.0589857562944305,
